"sex","age","region","placesize","depress","income","ls","marital","workab"
"FEMALE",41,"Podkarpackie","RURAL AREAS",0,1200,"PLEASED","MARRIED","NO"
"MALE",50,"Pomorskie","URBAN 20,000-100,000",5,1200,"PLEASED","MARRIED","NO"
"FEMALE",52,"Malopolskie","RURAL AREAS",8,588,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",43,"Zachodnio-pomorskie","URBAN 20,000-100,000",0,1800,"PLEASED","MARRIED",NA
"MALE",47,"Pomorskie","URBAN 20,000-100,000",0,6000,"PLEASED","SINGLE","YES"
"FEMALE",32,"Mazowieckie","URBAN 500,000 AND OVER",0,-8,"DELIGHTED","MARRIED","NO"
"FEMALE",33,"Mazowieckie","URBAN 500,000 AND OVER",0,-8,"PLEASED","MARRIED","NO"
"FEMALE",31,"Zachodnio-pomorskie","RURAL AREAS",0,NA,"PLEASED","MARRIED",NA
"FEMALE",37,"Lodzkie","URBAN 100,000-200,000",2,5000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",74,"Mazowieckie","URBAN 100,000-200,000",9,700,"PLEASED","MARRIED","NO"
"MALE",53,"Zachodnio-pomorskie","URBAN 20,000-100,000",11,1400,"MIXED","DIVORCED","NO"
"MALE",22,"Wielkopolskie","URBAN 500,000 AND OVER",2,NA,"MIXED","SINGLE",NA
"FEMALE",23,"Lodzkie","URBAN 100,000-200,000",2,460,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",76,"Mazowieckie","URBAN 100,000-200,000",7,1000,"MIXED","WIDOWED","NO"
"MALE",29,"Swietokrzyskie","RURAL AREAS",0,1100,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",33,"Pomorskie","URBAN BELOW 20,000",7,2800,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",59,"Slaskie","RURAL AREAS",0,760,"MIXED","MARRIED","NO"
"FEMALE",32,"Lubelskie","RURAL AREAS",6,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",69,"Pomorskie","URBAN BELOW 20,000",4,1500,"PLEASED","MARRIED","NO"
"MALE",77,"Pomorskie","RURAL AREAS",4,1400,"PLEASED","MARRIED","NO"
"MALE",59,"Mazowieckie","RURAL AREAS",6,1500,"MIXED","MARRIED","NO"
"MALE",21,"Lubuskie","RURAL AREAS",0,NA,"PLEASED","SINGLE","NO"
"MALE",60,"Lodzkie","RURAL AREAS",21,600,"UNHAPPY","MARRIED","NO"
"MALE",65,"Slaskie","URBAN 20,000-100,000",7,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",92,"Slaskie","URBAN BELOW 20,000",18,1300,"MIXED","WIDOWED","NO"
"MALE",51,"Lodzkie","RURAL AREAS",5,-8,"PLEASED","MARRIED","NO"
"FEMALE",58,"Warminsko-mazurskie","RURAL AREAS",8,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",39,"Malopolskie","RURAL AREAS",2,3000,"MIXED","MARRIED","NO"
"FEMALE",80,"Podlaskie","RURAL AREAS",11,1000,"MOSTLY DISSATISFIED","WIDOWED","NO"
"MALE",55,"Podkarpackie","RURAL AREAS",5,700,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",53,"Dolnoslaskie","RURAL AREAS",9,NA,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",27,"Podkarpackie","RURAL AREAS",0,1200,"PLEASED","MARRIED","NO"
"MALE",36,"Kujawsko-pomorskie","RURAL AREAS",2,1000,"PLEASED","MARRIED","NO"
"FEMALE",72,"Zachodnio-pomorskie","URBAN 100,000-200,000",4,1100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",74,"Lubelskie","URBAN 20,000-100,000",6,1650,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",65,"Warminsko-mazurskie","RURAL AREAS",7,740,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",31,"Pomorskie","URBAN 20,000-100,000",0,1500,"PLEASED","MARRIED","NO"
"FEMALE",58,"Malopolskie","RURAL AREAS",9,1110,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",74,"Mazowieckie","RURAL AREAS",14,790,"PLEASED","MARRIED","NO"
"FEMALE",55,"Dolnoslaskie","URBAN BELOW 20,000",0,2000,"PLEASED","DIVORCED","NO"
"FEMALE",32,"Wielkopolskie","URBAN 100,000-200,000",8,678,"MIXED","SINGLE",NA
"MALE",26,"Mazowieckie","RURAL AREAS",0,3000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",53,"Lubuskie","RURAL AREAS",0,5000,"PLEASED","MARRIED","YES"
"MALE",61,"Lodzkie","URBAN 500,000 AND OVER",1,900,"PLEASED","WIDOWED","NO"
"FEMALE",22,"Dolnoslaskie","URBAN 500,000 AND OVER",3,NA,"PLEASED","SINGLE",NA
"FEMALE",28,"Malopolskie","URBAN 500,000 AND OVER",6,3200,"DELIGHTED","SINGLE","NO"
"MALE",66,"Wielkopolskie","URBAN BELOW 20,000",2,1300,"PLEASED","MARRIED","NO"
"FEMALE",55,"Lubelskie","URBAN 100,000-200,000",5,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",74,"Wielkopolskie","URBAN 500,000 AND OVER",6,-8,"PLEASED","MARRIED","NO"
"FEMALE",78,"Malopolskie","URBAN 500,000 AND OVER",8,1600,"PLEASED","SINGLE","NO"
"MALE",54,"Kujawsko-pomorskie","URBAN 100,000-200,000",7,150,"MIXED","MARRIED","NO"
"FEMALE",58,"Podlaskie","URBAN 20,000-100,000",NA,1111,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",58,"Lodzkie","URBAN 500,000 AND OVER",1,5000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",49,"Podkarpackie","URBAN BELOW 20,000",2,1800,"PLEASED","MARRIED","NO"
"MALE",51,"Zachodnio-pomorskie","URBAN 200,000-500,000",3,NA,"PLEASED","MARRIED","NO"
"FEMALE",34,"Kujawsko-pomorskie","RURAL AREAS",1,1000,"PLEASED","MARRIED","NO"
"FEMALE",42,"Podkarpackie","RURAL AREAS",3,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",66,"Slaskie","URBAN BELOW 20,000",1,2000,"PLEASED","MARRIED","NO"
"MALE",59,"Wielkopolskie","RURAL AREAS",5,1300,"PLEASED","MARRIED","NO"
"FEMALE",74,"Malopolskie","RURAL AREAS",7,700,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",52,"Lodzkie","RURAL AREAS",7,740,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",71,"Mazowieckie","RURAL AREAS",7,900,"MIXED","WIDOWED","NO"
"FEMALE",51,"Zachodnio-pomorskie","URBAN 100,000-200,000",4,2000,"PLEASED","MARRIED","NO"
"MALE",53,"Lodzkie","RURAL AREAS",4,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",39,"Mazowieckie","URBAN 100,000-200,000",0,2200,"PLEASED","MARRIED","NO"
"MALE",41,"Podlaskie","RURAL AREAS",2,200,"MIXED","SINGLE","NO"
"FEMALE",23,"Slaskie","URBAN 200,000-500,000",0,1500,"DELIGHTED","SINGLE","NO"
"MALE",55,"Zachodnio-pomorskie","URBAN BELOW 20,000",0,1000,"TERRIBLE","MARRIED","NO"
"FEMALE",63,"Lubuskie","URBAN BELOW 20,000",1,NA,"PLEASED","MARRIED","NO"
"FEMALE",81,"Opolskie","URBAN 100,000-200,000",10,1200,"MIXED","WIDOWED","NO"
"MALE",73,"Wielkopolskie","RURAL AREAS",10,-8,"PLEASED","MARRIED","NO"
"MALE",50,"Wielkopolskie","RURAL AREAS",8,-8,"MIXED","MARRIED","NO"
"FEMALE",55,"Slaskie","URBAN 200,000-500,000",1,-8,"PLEASED","MARRIED","NO"
"FEMALE",20,"Lubelskie","RURAL AREAS",0,NA,"PLEASED","SINGLE","NO"
"FEMALE",65,"Swietokrzyskie","URBAN 20,000-100,000",6,1200,"PLEASED","MARRIED","NO"
"MALE",65,"Warminsko-mazurskie","URBAN 100,000-200,000",5,2450,"PLEASED","MARRIED","NO"
"MALE",18,"Podlaskie","RURAL AREAS",0,NA,"PLEASED","SINGLE","NO"
"FEMALE",60,"Dolnoslaskie","URBAN BELOW 20,000",6,2800,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",38,"Mazowieckie","URBAN 500,000 AND OVER",12,4771,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",73,"Dolnoslaskie","RURAL AREAS",9,1100,"MIXED","WIDOWED","NO"
"MALE",50,"Pomorskie","URBAN 100,000-200,000",6,300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",17,"Slaskie","URBAN 20,000-100,000",3,NA,"MIXED","SINGLE","NO"
"MALE",36,"Zachodnio-pomorskie","RURAL AREAS",1,2700,"PLEASED","MARRIED","YES"
"FEMALE",79,"Lodzkie","RURAL AREAS",9,890,"MIXED","WIDOWED","NO"
"FEMALE",64,"Kujawsko-pomorskie","RURAL AREAS",4,1000,"PLEASED","MARRIED","NO"
"FEMALE",54,"Pomorskie","RURAL AREAS",11,528,"TERRIBLE","MARRIED","NO"
"MALE",81,"Mazowieckie","URBAN 500,000 AND OVER",7,2617,"PLEASED","MARRIED","NO"
"MALE",24,"Slaskie","RURAL AREAS",0,-8,"PLEASED","SINGLE","NO"
"MALE",26,"Pomorskie","URBAN 100,000-200,000",0,6400,"PLEASED","MARRIED","NO"
"FEMALE",49,"Kujawsko-pomorskie","RURAL AREAS",1,620,"UNHAPPY","WIDOWED","NO"
"FEMALE",58,"Lubelskie","URBAN 20,000-100,000",3,NA,"MIXED","WIDOWED","NO"
"FEMALE",61,"Malopolskie","URBAN 500,000 AND OVER",9,836,"PLEASED","MARRIED","NO"
"MALE",22,"Podkarpackie","RURAL AREAS",2,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",39,"Mazowieckie","URBAN 100,000-200,000",3,1800,"PLEASED","MARRIED","NO"
"FEMALE",67,"Mazowieckie","RURAL AREAS",4,800,"PLEASED","WIDOWED","NO"
"MALE",20,"Dolnoslaskie","URBAN 100,000-200,000",2,2000,"PLEASED","SINGLE",NA
"FEMALE",69,"Pomorskie","URBAN 20,000-100,000",5,-8,"DELIGHTED","MARRIED","NO"
"MALE",79,"Lubelskie","RURAL AREAS",11,1000,"MIXED","MARRIED","NO"
"FEMALE",47,"Podkarpackie","RURAL AREAS",7,NA,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",58,"Kujawsko-pomorskie","RURAL AREAS",10,1200,"MOSTLY DISSATISFIED","MARRIED","NO"
"MALE",33,"Slaskie","RURAL AREAS",0,2000,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",35,"Lubelskie","URBAN 20,000-100,000",7,4500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",25,"Podkarpackie","URBAN 200,000-500,000",0,NA,"PLEASED","SINGLE","NO"
"FEMALE",63,"Lodzkie","RURAL AREAS",7,1000,"PLEASED","MARRIED","NO"
"FEMALE",60,"Warminsko-mazurskie","URBAN 200,000-500,000",3,2000,"PLEASED","WIDOWED","NO"
"FEMALE",54,"Slaskie","RURAL AREAS",4,700,"MIXED","MARRIED","NO"
"FEMALE",30,"Wielkopolskie","URBAN 100,000-200,000",2,1300,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",29,"Swietokrzyskie","RURAL AREAS",NA,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",37,"Kujawsko-pomorskie","RURAL AREAS",0,-8,"DELIGHTED","MARRIED","NO"
"FEMALE",38,"Slaskie","RURAL AREAS",5,900,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",22,"Dolnoslaskie","URBAN BELOW 20,000",6,1400,"PLEASED","SINGLE","NO"
"FEMALE",19,"Kujawsko-pomorskie","URBAN 100,000-200,000",6,-8,"TERRIBLE","SINGLE",NA
"FEMALE",34,"Wielkopolskie","RURAL AREAS",3,1000,"MIXED","MARRIED","NO"
"FEMALE",64,"Dolnoslaskie","URBAN 100,000-200,000",6,890,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",25,"Mazowieckie","RURAL AREAS",6,1600,"MIXED","SINGLE","NO"
"FEMALE",35,"Wielkopolskie","URBAN 500,000 AND OVER",1,2200,"PLEASED","MARRIED","NO"
"FEMALE",62,"Pomorskie","RURAL AREAS",9,800,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",54,"Lodzkie","URBAN BELOW 20,000",3,1100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",20,"Slaskie","URBAN BELOW 20,000",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",23,"Malopolskie","RURAL AREAS",1,1900,"DELIGHTED","SINGLE","NO"
"MALE",69,"Mazowieckie","RURAL AREAS",9,1380,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",56,"Podkarpackie","RURAL AREAS",1,1900,"PLEASED","MARRIED","NO"
"MALE",48,"Wielkopolskie","RURAL AREAS",4,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",58,"Slaskie","URBAN 200,000-500,000",0,1290,"TERRIBLE","DIVORCED","NO"
"FEMALE",51,"Malopolskie","RURAL AREAS",5,630,"UNHAPPY","WIDOWED","NO"
"FEMALE",19,"Lubelskie","RURAL AREAS",0,-8,"MIXED","SINGLE","NO"
"FEMALE",56,"Podkarpackie","RURAL AREAS",6,1370,"PLEASED","MARRIED","NO"
"MALE",53,"Mazowieckie","RURAL AREAS",5,1700,"PLEASED","MARRIED","NO"
"FEMALE",89,"Malopolskie","RURAL AREAS",8,980,"MOSTLY SATISFIED","WIDOWED",NA
"FEMALE",22,"Malopolskie","URBAN 100,000-200,000",0,NA,"DELIGHTED","SINGLE",NA
"FEMALE",33,"Wielkopolskie","RURAL AREAS",0,1320,"PLEASED","MARRIED","NO"
"FEMALE",62,"Wielkopolskie","URBAN 100,000-200,000",3,1040,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",80,"Opolskie","URBAN 100,000-200,000",13,870,"PLEASED","MARRIED","NO"
"FEMALE",37,"Wielkopolskie","RURAL AREAS",0,1500,"PLEASED","MARRIED","NO"
"MALE",21,"Malopolskie","RURAL AREAS",2,-8,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",39,"Warminsko-mazurskie","URBAN 100,000-200,000",0,1450,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",22,"Kujawsko-pomorskie","RURAL AREAS",0,-8,"PLEASED","SINGLE",NA
"FEMALE",28,"Malopolskie","URBAN 500,000 AND OVER",0,2000,"PLEASED","MARRIED","NO"
"MALE",17,"Mazowieckie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"MALE",53,"Lubelskie","RURAL AREAS",6,500,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",74,"Slaskie","URBAN 20,000-100,000",2,800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",31,"Opolskie","RURAL AREAS",4,1240,"MOSTLY SATISFIED",NA,"NO"
"MALE",59,"Malopolskie","RURAL AREAS",7,1600,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",53,"Slaskie","RURAL AREAS",3,2600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",71,"Swietokrzyskie","RURAL AREAS",10,600,"MOSTLY DISSATISFIED","MARRIED","NO"
"MALE",60,"Lodzkie","RURAL AREAS",9,1400,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",49,"Lubelskie","URBAN BELOW 20,000",NA,1800,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",52,"Lodzkie","RURAL AREAS",4,3300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",71,"Malopolskie","RURAL AREAS",9,900,"MIXED","WIDOWED","NO"
"FEMALE",26,"Kujawsko-pomorskie","RURAL AREAS",2,150,"PLEASED","MARRIED",NA
"MALE",78,"Lodzkie","URBAN 100,000-200,000",12,1300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",61,"Slaskie","URBAN 20,000-100,000",8,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",43,"Swietokrzyskie","RURAL AREAS",0,1000,"PLEASED","MARRIED","NO"
"MALE",31,"Swietokrzyskie","URBAN 20,000-100,000",0,1800,"PLEASED","SINGLE","NO"
"MALE",28,"Kujawsko-pomorskie","RURAL AREAS",3,1500,"PLEASED","MARRIED","NO"
"MALE",60,"Kujawsko-pomorskie","URBAN 20,000-100,000",3,2300,"PLEASED","MARRIED","NO"
"FEMALE",63,"Dolnoslaskie","URBAN 100,000-200,000",4,2300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",59,"Zachodnio-pomorskie","URBAN BELOW 20,000",1,-8,"PLEASED","MARRIED","NO"
"MALE",37,"Wielkopolskie","RURAL AREAS",3,3200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",38,"Swietokrzyskie","URBAN 20,000-100,000",11,380,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",76,"Lodzkie","URBAN 500,000 AND OVER",5,2000,"UNHAPPY","WIDOWED","NO"
"MALE",58,"Zachodnio-pomorskie","URBAN BELOW 20,000",18,1700,"MIXED","MARRIED","NO"
"FEMALE",64,"Swietokrzyskie","URBAN 20,000-100,000",5,1900,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",66,"Lodzkie","URBAN 100,000-200,000",12,2000,"MIXED","WIDOWED","NO"
"FEMALE",52,"Lubelskie","RURAL AREAS",5,1100,"MIXED","WIDOWED","NO"
"MALE",61,"Kujawsko-pomorskie","URBAN 20,000-100,000",3,2000,"PLEASED","MARRIED","NO"
"FEMALE",79,"Lodzkie","RURAL AREAS",4,1000,"PLEASED","WIDOWED","NO"
"MALE",77,"Opolskie","RURAL AREAS",9,1400,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",51,"Kujawsko-pomorskie","RURAL AREAS",0,-8,"PLEASED","MARRIED","NO"
"FEMALE",76,"Wielkopolskie","RURAL AREAS",13,1200,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",22,"Opolskie","RURAL AREAS",0,4800,"MOSTLY SATISFIED","SINGLE","YES"
"FEMALE",40,"Zachodnio-pomorskie","URBAN BELOW 20,000",2,450,"PLEASED","MARRIED","NO"
"FEMALE",31,"Podkarpackie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",29,"Swietokrzyskie","RURAL AREAS",0,NA,"DELIGHTED","MARRIED","NO"
"MALE",21,"Malopolskie","RURAL AREAS",1,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",46,"Podkarpackie","URBAN 100,000-200,000",2,520,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",64,"Malopolskie","URBAN BELOW 20,000",7,800,"PLEASED","MARRIED","NO"
"FEMALE",38,"Dolnoslaskie","RURAL AREAS",2,1846,"MIXED","MARRIED","NO"
"MALE",18,"Slaskie","RURAL AREAS",3,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",79,"Mazowieckie","URBAN BELOW 20,000",8,2300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",48,"Kujawsko-pomorskie","URBAN 20,000-100,000",0,1500,"PLEASED","MARRIED","NO"
"FEMALE",36,"Pomorskie","RURAL AREAS",1,NA,"PLEASED","MARRIED",NA
"MALE",45,"Warminsko-mazurskie","RURAL AREAS",0,3300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",72,"Slaskie","URBAN 200,000-500,000",3,2800,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",22,"Lubuskie","RURAL AREAS",3,NA,"PLEASED","SINGLE","NO"
"MALE",39,"Kujawsko-pomorskie","URBAN 200,000-500,000",3,1500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",28,"Kujawsko-pomorskie","URBAN 20,000-100,000",2,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",71,"Podkarpackie","RURAL AREAS",10,1080,"PLEASED","MARRIED","NO"
"FEMALE",24,"Pomorskie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"MALE",69,"Mazowieckie","RURAL AREAS",6,1012,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",40,"Swietokrzyskie","URBAN BELOW 20,000",0,-8,"PLEASED","MARRIED","NO"
"FEMALE",27,"Podkarpackie","RURAL AREAS",0,NA,"PLEASED","MARRIED","NO"
"FEMALE",26,"Wielkopolskie","URBAN 500,000 AND OVER",1,2000,"PLEASED","SINGLE","NO"
"FEMALE",41,"Lodzkie","RURAL AREAS",4,4500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",22,"Lodzkie","RURAL AREAS",1,1000,"MIXED","SINGLE","NO"
"FEMALE",64,"Mazowieckie","RURAL AREAS",14,1290,"MIXED","MARRIED","NO"
"FEMALE",19,"Swietokrzyskie","RURAL AREAS",NA,NA,"PLEASED","MARRIED","NO"
"FEMALE",18,"Swietokrzyskie","RURAL AREAS",0,NA,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",19,"Malopolskie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",63,"Slaskie","RURAL AREAS",0,980,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",41,"Opolskie","RURAL AREAS",5,1500,"PLEASED","MARRIED","NO"
"MALE",54,"Lubelskie","URBAN 20,000-100,000",6,1800,"PLEASED","MARRIED","NO"
"FEMALE",17,"Opolskie","URBAN BELOW 20,000",0,-8,"PLEASED","SINGLE","NO"
"MALE",24,"Lodzkie","URBAN 100,000-200,000",8,NA,"PLEASED","SINGLE",NA
"MALE",26,"Lubelskie","URBAN 20,000-100,000",3,1500,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",52,"Pomorskie","URBAN 20,000-100,000",0,1950,"PLEASED","MARRIED","NO"
"MALE",20,"Zachodnio-pomorskie","RURAL AREAS",2,1200,"PLEASED","SINGLE","NO"
"FEMALE",30,"Swietokrzyskie","RURAL AREAS",1,1000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",58,"Podkarpackie","URBAN 200,000-500,000",8,1000,"PLEASED","MARRIED","NO"
"FEMALE",42,"Kujawsko-pomorskie","RURAL AREAS",2,-8,"PLEASED","MARRIED","NO"
"MALE",24,"Malopolskie","RURAL AREAS",3,1100,"MIXED","SINGLE","NO"
"MALE",30,"Mazowieckie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",17,"Dolnoslaskie","URBAN BELOW 20,000",0,NA,"PLEASED","SINGLE",NA
"FEMALE",17,"Slaskie","URBAN 100,000-200,000",1,NA,"PLEASED","SINGLE",NA
"MALE",55,"Warminsko-mazurskie","RURAL AREAS",4,-8,"PLEASED","MARRIED","NO"
"MALE",20,"Warminsko-mazurskie","URBAN BELOW 20,000",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",51,"Slaskie","URBAN 100,000-200,000",1,1900,"PLEASED","MARRIED","NO"
"MALE",68,"Opolskie","URBAN 100,000-200,000",6,2600,"PLEASED","MARRIED","NO"
"FEMALE",36,"Dolnoslaskie","URBAN 500,000 AND OVER",3,1500,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",43,"Swietokrzyskie","RURAL AREAS",4,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",52,"Opolskie","URBAN BELOW 20,000",0,-8,"DELIGHTED","MARRIED","YES"
"MALE",40,"Pomorskie","RURAL AREAS",7,1500,"PLEASED","MARRIED","NO"
"FEMALE",29,"Pomorskie","URBAN 100,000-200,000",0,300,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",73,"Opolskie","RURAL AREAS",7,2000,"PLEASED","MARRIED","NO"
"FEMALE",63,"Dolnoslaskie","URBAN 100,000-200,000",9,1250,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",58,"Podkarpackie","RURAL AREAS",14,630,"UNHAPPY","MARRIED","NO"
"FEMALE",53,"Podkarpackie","URBAN 100,000-200,000",1,NA,"PLEASED","MARRIED","NO"
"MALE",34,"Dolnoslaskie","URBAN 200,000-500,000",0,2000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",30,"Pomorskie","URBAN 100,000-200,000",1,1000,"PLEASED","MARRIED","NO"
"FEMALE",19,"Mazowieckie","URBAN BELOW 20,000",6,NA,"MIXED","SINGLE",NA
"FEMALE",86,"Mazowieckie","RURAL AREAS",12,850,"PLEASED","WIDOWED","NO"
"MALE",21,"Lodzkie","RURAL AREAS",0,300,"PLEASED","SINGLE","NO"
"FEMALE",48,"Zachodnio-pomorskie","RURAL AREAS",6,1200,"MIXED","DE FACTO SEPARATED","NO"
"FEMALE",51,"Warminsko-mazurskie","URBAN 200,000-500,000",2,1500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",21,"Podkarpackie","RURAL AREAS",1,972,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",18,"Malopolskie","RURAL AREAS",2,128,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",78,"Mazowieckie","RURAL AREAS",15,650,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",64,"Podkarpackie","RURAL AREAS",10,612,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",20,"Lubuskie","URBAN BELOW 20,000",2,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",22,"Malopolskie","URBAN 500,000 AND OVER",1,NA,"PLEASED","SINGLE",NA
"MALE",35,"Lodzkie","RURAL AREAS",2,-8,"MIXED","SINGLE","NO"
"MALE",68,"Warminsko-mazurskie","URBAN 100,000-200,000",NA,1890,"PLEASED","MARRIED","NO"
"FEMALE",16,"Malopolskie","RURAL AREAS",11,NA,"MIXED","SINGLE",NA
"FEMALE",63,"Warminsko-mazurskie","URBAN BELOW 20,000",5,1000,"PLEASED","MARRIED","NO"
"MALE",47,"Swietokrzyskie","URBAN 20,000-100,000",3,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",18,"Slaskie","RURAL AREAS",0,NA,"DELIGHTED","SINGLE","NO"
"FEMALE",77,"Pomorskie","RURAL AREAS",14,990,"MIXED","WIDOWED","NO"
"MALE",19,"Dolnoslaskie","URBAN BELOW 20,000",1,700,"MOSTLY DISSATISFIED","SINGLE",NA
"FEMALE",17,"Slaskie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"MALE",48,"Mazowieckie","URBAN 20,000-100,000",10,470,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",80,"Kujawsko-pomorskie","RURAL AREAS",11,900,"MOSTLY DISSATISFIED","LEGALLY SEPARATED","NO"
"MALE",47,"Swietokrzyskie","URBAN 100,000-200,000",1,-8,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",62,"Mazowieckie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",27,"Podkarpackie","RURAL AREAS",0,-8,"PLEASED","MARRIED","YES"
"MALE",58,"Opolskie","RURAL AREAS",4,1700,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",53,"Lodzkie","RURAL AREAS",0,600,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",34,"Slaskie","URBAN 200,000-500,000",0,3000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",62,"Opolskie","URBAN 200,000-500,000",2,3000,"PLEASED","MARRIED","NO"
"MALE",78,"Malopolskie","RURAL AREAS",9,1780,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",44,"Zachodnio-pomorskie","URBAN 100,000-200,000",1,1500,"MOSTLY SATISFIED","WIDOWED","YES"
"MALE",64,"Podkarpackie","URBAN 100,000-200,000",6,3400,"MOSTLY SATISFIED","MARRIED","NO"
